,lang,feature,accuracy,permute,epoch,lang_train,init,num_samples
1656,enfr,manner,0.49924585218702866,0.0,7,fren,none,6747
1657,en,voicing,0.47058823529411764,0.0,7,fren,none,6747
1658,fr,voicing,0.5,0.0,7,fren,none,6747
1659,enfr,voicing,0.8700980392156863,0.0,7,fren,none,6747
1660,en,place,0.2916666666666667,0.0,7,fren,none,6747
1661,fr,place,0.15789473684210525,0.0,7,fren,none,6747
1662,enfr,place,0.5866228070175439,0.0,7,fren,none,6747
1663,enfr,lang,0.547945205479452,0.0,7,fren,none,6747
1664,en,sonority,0.7948717948717948,0.0,8,fren,none,8229
1665,fr,sonority,0.6764705882352942,0.0,8,fren,none,8229
1666,enfr,sonority,0.7503770739064857,0.0,8,fren,none,8229
1667,en,manner,0.5128205128205128,0.0,8,fren,none,8229
1668,fr,manner,0.4411764705882353,0.0,8,fren,none,8229
1669,enfr,manner,0.5524132730015083,0.0,8,fren,none,8229
1670,en,voicing,0.47058823529411764,0.0,8,fren,none,8229
1671,fr,voicing,0.4166666666666667,0.0,8,fren,none,8229
1672,enfr,voicing,0.8406862745098038,0.0,8,fren,none,8229
1673,en,place,0.4166666666666667,0.0,8,fren,none,8229
1674,fr,place,0.15789473684210525,0.0,8,fren,none,8229
1675,enfr,place,0.6282894736842105,0.0,8,fren,none,8229
1676,enfr,lang,0.6712328767123288,0.0,8,fren,none,8229
1677,en,sonority,0.8205128205128205,0.0,9,fren,none,9927
1678,fr,sonority,0.7058823529411765,0.0,9,fren,none,9927
1679,enfr,sonority,0.7779034690799397,0.0,9,fren,none,9927
1680,en,manner,0.5384615384615384,0.0,9,fren,none,9927
1681,fr,manner,0.47058823529411764,0.0,9,fren,none,9927
1682,enfr,manner,0.5524132730015083,0.0,9,fren,none,9927
1683,en,voicing,0.5294117647058824,0.0,9,fren,none,9927
1684,fr,voicing,0.5,0.0,9,fren,none,9927
1685,enfr,voicing,0.8823529411764706,0.0,9,fren,none,9927
1686,en,place,0.4583333333333333,0.0,9,fren,none,9927
1687,fr,place,0.15789473684210525,0.0,9,fren,none,9927
1688,enfr,place,0.6754385964912281,0.0,9,fren,none,9927
1689,enfr,lang,0.7397260273972602,0.0,9,fren,none,9927
1690,en,sonority,0.8205128205128205,0.0,10,fren,none,11872
1691,fr,sonority,0.7647058823529411,0.0,10,fren,none,11872
1692,enfr,sonority,0.7926093514328808,0.0,10,fren,none,11872
1693,en,manner,0.5384615384615384,0.0,10,fren,none,11872
1694,fr,manner,0.47058823529411764,0.0,10,fren,none,11872
1695,enfr,manner,0.605580693815988,0.0,10,fren,none,11872
1696,en,voicing,0.5882352941176471,0.0,10,fren,none,11872
1697,fr,voicing,0.5833333333333334,0.0,10,fren,none,11872
1698,enfr,voicing,0.9411764705882353,0.0,10,fren,none,11872
1699,en,place,0.5,0.0,10,fren,none,11872
1700,fr,place,0.21052631578947367,0.0,10,fren,none,11872
1701,enfr,place,0.6754385964912281,0.0,10,fren,none,11872
1702,enfr,lang,0.8904109589041096,0.0,10,fren,none,11872
1703,en,sonority,0.8205128205128205,0.0,11,fren,none,14100
1704,fr,sonority,0.7647058823529411,0.0,11,fren,none,14100
1705,enfr,sonority,0.8348416289592759,0.0,11,fren,none,14100
1706,en,manner,0.5384615384615384,0.0,11,fren,none,14100
1707,fr,manner,0.47058823529411764,0.0,11,fren,none,14100
1708,enfr,manner,0.605580693815988,0.0,11,fren,none,14100
1709,en,voicing,0.6470588235294118,0.0,11,fren,none,14100
1710,fr,voicing,0.8333333333333334,0.0,11,fren,none,14100
1711,enfr,voicing,0.9411764705882353,0.0,11,fren,none,14100
1712,en,place,0.5,0.0,11,fren,none,14100
1713,fr,place,0.21052631578947367,0.0,11,fren,none,14100
1714,enfr,place,0.6754385964912281,0.0,11,fren,none,14100
1715,enfr,lang,0.958904109589041,0.0,11,fren,none,14100
1716,en,sonority,0.8461538461538461,0.0,12,fren,none,16652
1717,fr,sonority,0.7647058823529411,0.0,12,fren,none,16652
1718,enfr,sonority,0.8348416289592759,0.0,12,fren,none,16652
1719,en,manner,0.5384615384615384,0.0,12,fren,none,16652
1720,fr,manner,0.5588235294117647,0.0,12,fren,none,16652
1721,enfr,manner,0.6753393665158371,0.0,12,fren,none,16652
1722,en,voicing,0.7058823529411765,0.0,12,fren,none,16652
1723,fr,voicing,0.8333333333333334,0.0,12,fren,none,16652
1724,enfr,voicing,0.9411764705882353,0.0,12,fren,none,16652
1725,en,place,0.5,0.0,12,fren,none,16652
1726,fr,place,0.2631578947368421,0.0,12,fren,none,16652
1727,enfr,place,0.6962719298245614,0.0,12,fren,none,16652
1728,enfr,lang,0.9726027397260274,0.0,12,fren,none,16652
1729,en,sonority,0.8461538461538461,0.0,13,fren,none,19576
1730,fr,sonority,0.7647058823529411,0.0,13,fren,none,19576
1731,enfr,sonority,0.8495475113122172,0.0,13,fren,none,19576
1732,en,manner,0.5641025641025641,0.0,13,fren,none,19576
1733,fr,manner,0.5882352941176471,0.0,13,fren,none,19576
1734,enfr,manner,0.6753393665158371,0.0,13,fren,none,19576
1735,en,voicing,0.6470588235294118,0.0,13,fren,none,19576
1736,fr,voicing,0.8333333333333334,0.0,13,fren,none,19576
1737,enfr,voicing,0.9705882352941176,0.0,13,fren,none,19576
1738,en,place,0.5416666666666666,0.0,13,fren,none,19576
1739,fr,place,0.2631578947368421,0.0,13,fren,none,19576
1740,enfr,place,0.6962719298245614,0.0,13,fren,none,19576
1741,enfr,lang,1.0,0.0,13,fren,none,19576
1742,en,sonority,0.8461538461538461,0.0,14,fren,none,22925
1743,fr,sonority,0.7647058823529411,0.0,14,fren,none,22925
1744,enfr,sonority,0.8495475113122172,0.0,14,fren,none,22925
1745,en,manner,0.6153846153846154,0.0,14,fren,none,22925
1746,fr,manner,0.6764705882352942,0.0,14,fren,none,22925
1747,enfr,manner,0.702865761689291,0.0,14,fren,none,22925
1748,en,voicing,0.6470588235294118,0.0,14,fren,none,22925
1749,fr,voicing,0.8333333333333334,0.0,14,fren,none,22925
1750,enfr,voicing,0.9705882352941176,0.0,14,fren,none,22925
1751,en,place,0.5416666666666666,0.0,14,fren,none,22925
1752,fr,place,0.2631578947368421,0.0,14,fren,none,22925
1753,enfr,place,0.6962719298245614,0.0,14,fren,none,22925
1754,enfr,lang,1.0,0.0,14,fren,none,22925
1755,en,sonority,0.8717948717948718,0.0,15,fren,none,26761
1756,fr,sonority,0.7647058823529411,0.0,15,fren,none,26761
1757,enfr,sonority,0.8623680241327301,0.0,15,fren,none,26761
1758,en,manner,0.6666666666666666,0.0,15,fren,none,26761
1759,fr,manner,0.7058823529411765,0.0,15,fren,none,26761
1760,enfr,manner,0.7303921568627451,0.0,15,fren,none,26761
1761,en,voicing,0.7647058823529411,0.0,15,fren,none,26761
1762,fr,voicing,0.8333333333333334,0.0,15,fren,none,26761
1763,enfr,voicing,0.9705882352941176,0.0,15,fren,none,26761
1764,en,place,0.5416666666666666,0.0,15,fren,none,26761
1765,fr,place,0.2631578947368421,0.0,15,fren,none,26761
1766,enfr,place,0.6962719298245614,0.0,15,fren,none,26761
1767,enfr,lang,1.0,0.0,15,fren,none,26761
1768,en,sonority,0.8717948717948718,0.0,16,fren,none,31156
1769,fr,sonority,0.7941176470588235,0.0,16,fren,none,31156
1770,enfr,sonority,0.8495475113122172,0.0,16,fren,none,31156
1771,en,manner,0.6666666666666666,0.0,16,fren,none,31156
1772,fr,manner,0.7058823529411765,0.0,16,fren,none,31156
1773,enfr,manner,0.7560331825037707,0.0,16,fren,none,31156
1774,en,voicing,0.7647058823529411,0.0,16,fren,none,31156
1775,fr,voicing,0.8333333333333334,0.0,16,fren,none,31156
1776,enfr,voicing,0.9705882352941176,0.0,16,fren,none,31156
1777,en,place,0.5416666666666666,0.0,16,fren,none,31156
1778,fr,place,0.2631578947368421,0.0,16,fren,none,31156
1779,enfr,place,0.6962719298245614,0.0,16,fren,none,31156
1780,enfr,lang,1.0,0.0,16,fren,none,31156
1781,en,sonority,0.8717948717948718,0.0,17,fren,none,36190
1782,fr,sonority,0.7647058823529411,0.0,17,fren,none,36190
1783,enfr,sonority,0.8623680241327301,0.0,17,fren,none,36190
1784,en,manner,0.6923076923076923,0.0,17,fren,none,36190
1785,fr,manner,0.7352941176470589,0.0,17,fren,none,36190
1786,enfr,manner,0.7560331825037707,0.0,17,fren,none,36190
1787,en,voicing,0.7647058823529411,0.0,17,fren,none,36190
1788,fr,voicing,0.8333333333333334,0.0,17,fren,none,36190
1789,enfr,voicing,1.0,0.0,17,fren,none,36190
1790,en,place,0.5416666666666666,0.0,17,fren,none,36190
1791,fr,place,0.2631578947368421,0.0,17,fren,none,36190
1792,enfr,place,0.743421052631579,0.0,17,fren,none,36190
1793,enfr,lang,1.0,0.0,17,fren,none,36190
1794,en,sonority,0.8717948717948718,0.0,18,fren,none,41957
1795,fr,sonority,0.7941176470588235,0.0,18,fren,none,41957
1796,enfr,sonority,0.8623680241327301,0.0,18,fren,none,41957
1797,en,manner,0.6923076923076923,0.0,18,fren,none,41957
1798,fr,manner,0.7058823529411765,0.0,18,fren,none,41957
1799,enfr,manner,0.7688536953242835,0.0,18,fren,none,41957
1800,en,voicing,0.7647058823529411,0.0,18,fren,none,41957
1801,fr,voicing,0.8333333333333334,0.0,18,fren,none,41957
1802,enfr,voicing,1.0,0.0,18,fren,none,41957
1803,en,place,0.5416666666666666,0.0,18,fren,none,41957
1804,fr,place,0.2631578947368421,0.0,18,fren,none,41957
1805,enfr,place,0.743421052631579,0.0,18,fren,none,41957
1806,enfr,lang,1.0,0.0,18,fren,none,41957
1807,en,sonority,0.8717948717948718,0.0,19,fren,none,48563
1808,fr,sonority,0.7941176470588235,0.0,19,fren,none,48563
1809,enfr,sonority,0.8348416289592759,0.0,19,fren,none,48563
1810,en,manner,0.717948717948718,0.0,19,fren,none,48563
1811,fr,manner,0.7058823529411765,0.0,19,fren,none,48563
1812,enfr,manner,0.7688536953242835,0.0,19,fren,none,48563
1813,en,voicing,0.7647058823529411,0.0,19,fren,none,48563
1814,fr,voicing,0.8333333333333334,0.0,19,fren,none,48563
1815,enfr,voicing,1.0,0.0,19,fren,none,48563
1816,en,place,0.5416666666666666,0.0,19,fren,none,48563
1817,fr,place,0.2631578947368421,0.0,19,fren,none,48563
1818,enfr,place,0.7642543859649122,0.0,19,fren,none,48563
1819,enfr,lang,1.0,0.0,19,fren,none,48563
1820,en,sonority,0.8717948717948718,0.0,20,fren,none,56131
1821,fr,sonority,0.7941176470588235,0.0,20,fren,none,56131
1822,enfr,sonority,0.8476621417797888,0.0,20,fren,none,56131
1823,en,manner,0.717948717948718,0.0,20,fren,none,56131
1824,fr,manner,0.7058823529411765,0.0,20,fren,none,56131
1825,enfr,manner,0.7688536953242835,0.0,20,fren,none,56131
1826,en,voicing,0.7647058823529411,0.0,20,fren,none,56131
1827,fr,voicing,0.8333333333333334,0.0,20,fren,none,56131
1828,enfr,voicing,1.0,0.0,20,fren,none,56131
1829,en,place,0.5416666666666666,0.0,20,fren,none,56131
1830,fr,place,0.3684210526315789,0.0,20,fren,none,56131
1831,enfr,place,0.8114035087719298,0.0,20,fren,none,56131
1832,enfr,lang,1.0,0.0,20,fren,none,56131
1833,en,sonority,0.8717948717948718,0.0,21,fren,none,64800
1834,fr,sonority,0.7941176470588235,0.0,21,fren,none,64800
1835,enfr,sonority,0.8495475113122172,0.0,21,fren,none,64800
1836,en,manner,0.717948717948718,0.0,21,fren,none,64800
1837,fr,manner,0.7058823529411765,0.0,21,fren,none,64800
1838,enfr,manner,0.7835595776772247,0.0,21,fren,none,64800
1839,en,voicing,0.7647058823529411,0.0,21,fren,none,64800
1840,fr,voicing,0.8333333333333334,0.0,21,fren,none,64800
1841,enfr,voicing,1.0,0.0,21,fren,none,64800
1842,en,place,0.5416666666666666,0.0,21,fren,none,64800
1843,fr,place,0.3684210526315789,0.0,21,fren,none,64800
1844,enfr,place,0.8114035087719298,0.0,21,fren,none,64800
1845,enfr,lang,1.0,0.0,21,fren,none,64800
1846,en,sonority,0.8717948717948718,0.0,22,fren,none,74730
1847,fr,sonority,0.8235294117647058,0.0,22,fren,none,74730
1848,enfr,sonority,0.8495475113122172,0.0,22,fren,none,74730
1849,en,manner,0.717948717948718,0.0,22,fren,none,74730
1850,fr,manner,0.7058823529411765,0.0,22,fren,none,74730
1851,enfr,manner,0.7835595776772247,0.0,22,fren,none,74730
1852,en,voicing,0.7647058823529411,0.0,22,fren,none,74730
1853,fr,voicing,1.0,0.0,22,fren,none,74730
1854,enfr,voicing,1.0,0.0,22,fren,none,74730
1855,en,place,0.5833333333333334,0.0,22,fren,none,74730
1856,fr,place,0.42105263157894735,0.0,22,fren,none,74730
1857,enfr,place,0.8377192982456141,0.0,22,fren,none,74730
1858,enfr,lang,1.0,0.0,22,fren,none,74730
1859,en,sonority,0.8717948717948718,0.0,23,fren,none,86105
1860,fr,sonority,0.8235294117647058,0.0,23,fren,none,86105
1861,enfr,sonority,0.8623680241327301,0.0,23,fren,none,86105
1862,en,manner,0.717948717948718,0.0,23,fren,none,86105
1863,fr,manner,0.7058823529411765,0.0,23,fren,none,86105
1864,enfr,manner,0.7835595776772247,0.0,23,fren,none,86105
1865,en,voicing,0.8235294117647058,0.0,23,fren,none,86105
1866,fr,voicing,0.9166666666666666,0.0,23,fren,none,86105
1867,enfr,voicing,1.0,0.0,23,fren,none,86105
1868,en,place,0.5416666666666666,0.0,23,fren,none,86105
1869,fr,place,0.5263157894736842,0.0,23,fren,none,86105
1870,enfr,place,0.8377192982456141,0.0,23,fren,none,86105
1871,enfr,lang,1.0,0.0,23,fren,none,86105
1872,en,sonority,0.8461538461538461,0.0,24,fren,none,99136
1873,fr,sonority,0.8235294117647058,0.0,24,fren,none,99136
1874,enfr,sonority,0.8623680241327301,0.0,24,fren,none,99136
1875,en,manner,0.717948717948718,0.0,24,fren,none,99136
1876,fr,manner,0.7058823529411765,0.0,24,fren,none,99136
1877,enfr,manner,0.798265460030166,0.0,24,fren,none,99136
1878,en,voicing,0.8235294117647058,0.0,24,fren,none,99136
1879,fr,voicing,1.0,0.0,24,fren,none,99136
1880,enfr,voicing,1.0,0.0,24,fren,none,99136
1881,en,place,0.5416666666666666,0.0,24,fren,none,99136
1882,fr,place,0.5263157894736842,0.0,24,fren,none,99136
1883,enfr,place,0.8640350877192983,0.0,24,fren,none,99136
1884,enfr,lang,1.0,0.0,24,fren,none,99136
1885,en,sonority,0.8461538461538461,0.0,25,fren,none,114063
1886,fr,sonority,0.8235294117647058,0.0,25,fren,none,114063
1887,enfr,sonority,0.8623680241327301,0.0,25,fren,none,114063
1888,en,manner,0.717948717948718,0.0,25,fren,none,114063
1889,fr,manner,0.7058823529411765,0.0,25,fren,none,114063
1890,enfr,manner,0.798265460030166,0.0,25,fren,none,114063
1891,en,voicing,0.8235294117647058,0.0,25,fren,none,114063
1892,fr,voicing,1.0,0.0,25,fren,none,114063
1893,enfr,voicing,1.0,0.0,25,fren,none,114063
1894,en,place,0.5833333333333334,0.0,25,fren,none,114063
1895,fr,place,0.5263157894736842,0.0,25,fren,none,114063
1896,enfr,place,0.8640350877192983,0.0,25,fren,none,114063
1897,enfr,lang,1.0,0.0,25,fren,none,114063
1898,en,sonority,0.8461538461538461,0.0,26,fren,none,131162
1899,fr,sonority,0.8529411764705882,0.0,26,fren,none,131162
1900,enfr,sonority,0.8623680241327301,0.0,26,fren,none,131162
1901,en,manner,0.717948717948718,0.0,26,fren,none,131162
1902,fr,manner,0.7058823529411765,0.0,26,fren,none,131162
1903,enfr,manner,0.798265460030166,0.0,26,fren,none,131162
1904,en,voicing,0.8235294117647058,0.0,26,fren,none,131162
1905,fr,voicing,1.0,0.0,26,fren,none,131162
1906,enfr,voicing,0.9705882352941176,0.0,26,fren,none,131162
1907,en,place,0.5833333333333334,0.0,26,fren,none,131162
1908,fr,place,0.5263157894736842,0.0,26,fren,none,131162
1909,enfr,place,0.8640350877192983,0.0,26,fren,none,131162
1910,enfr,lang,1.0,0.0,26,fren,none,131162
1911,en,sonority,0.8461538461538461,0.0,27,fren,none,150750
1912,fr,sonority,0.8529411764705882,0.0,27,fren,none,150750
1913,enfr,sonority,0.8623680241327301,0.0,27,fren,none,150750
1914,en,manner,0.717948717948718,0.0,27,fren,none,150750
1915,fr,manner,0.7058823529411765,0.0,27,fren,none,150750
1916,enfr,manner,0.798265460030166,0.0,27,fren,none,150750
1917,en,voicing,0.8235294117647058,0.0,27,fren,none,150750
1918,fr,voicing,1.0,0.0,27,fren,none,150750
1919,enfr,voicing,0.9705882352941176,0.0,27,fren,none,150750
1920,en,place,0.5833333333333334,0.0,27,fren,none,150750
1921,fr,place,0.5263157894736842,0.0,27,fren,none,150750
1922,enfr,place,0.8640350877192983,0.0,27,fren,none,150750
1923,enfr,lang,1.0,0.0,27,fren,none,150750
1924,en,sonority,0.8461538461538461,0.0,28,fren,none,173188
1925,fr,sonority,0.8529411764705882,0.0,28,fren,none,173188
1926,enfr,sonority,0.8623680241327301,0.0,28,fren,none,173188
1927,en,manner,0.717948717948718,0.0,28,fren,none,173188
1928,fr,manner,0.7058823529411765,0.0,28,fren,none,173188
1929,enfr,manner,0.798265460030166,0.0,28,fren,none,173188
1930,en,voicing,0.8235294117647058,0.0,28,fren,none,173188
1931,fr,voicing,1.0,0.0,28,fren,none,173188
1932,enfr,voicing,0.9705882352941176,0.0,28,fren,none,173188
1933,en,place,0.5833333333333334,0.0,28,fren,none,173188
1934,fr,place,0.5263157894736842,0.0,28,fren,none,173188
1935,enfr,place,0.8640350877192983,0.0,28,fren,none,173188
1936,enfr,lang,1.0,0.0,28,fren,none,173188
1937,en,sonority,0.8461538461538461,0.0,29,fren,none,198891
1938,fr,sonority,0.8529411764705882,0.0,29,fren,none,198891
1939,enfr,sonority,0.8623680241327301,0.0,29,fren,none,198891
1940,en,manner,0.717948717948718,0.0,29,fren,none,198891
1941,fr,manner,0.7058823529411765,0.0,29,fren,none,198891
1942,enfr,manner,0.798265460030166,0.0,29,fren,none,198891
1943,en,voicing,0.8235294117647058,0.0,29,fren,none,198891
1944,fr,voicing,1.0,0.0,29,fren,none,198891
1945,enfr,voicing,1.0,0.0,29,fren,none,198891
1946,en,place,0.5833333333333334,0.0,29,fren,none,198891
1947,fr,place,0.5789473684210527,0.0,29,fren,none,198891
1948,enfr,place,0.8640350877192983,0.0,29,fren,none,198891
1949,enfr,lang,1.0,0.0,29,fren,none,198891
1950,en,sonority,0.8461538461538461,0.0,30,fren,none,228334
1951,fr,sonority,0.8529411764705882,0.0,30,fren,none,228334
1952,enfr,sonority,0.8623680241327301,0.0,30,fren,none,228334
1953,en,manner,0.717948717948718,0.0,30,fren,none,228334
1954,fr,manner,0.7058823529411765,0.0,30,fren,none,228334
1955,enfr,manner,0.798265460030166,0.0,30,fren,none,228334
1956,en,voicing,0.8823529411764706,0.0,30,fren,none,228334
1957,fr,voicing,1.0,0.0,30,fren,none,228334
1958,enfr,voicing,1.0,0.0,30,fren,none,228334
1959,en,place,0.625,0.0,30,fren,none,228334
1960,fr,place,0.6842105263157895,0.0,30,fren,none,228334
1961,enfr,place,0.8903508771929824,0.0,30,fren,none,228334
1962,enfr,lang,1.0,0.0,30,fren,none,228334
1963,en,sonority,0.8461538461538461,0.0,31,fren,none,262062
1964,fr,sonority,0.8823529411764706,0.0,31,fren,none,262062
1965,enfr,sonority,0.8623680241327301,0.0,31,fren,none,262062
1966,en,manner,0.717948717948718,0.0,31,fren,none,262062
1967,fr,manner,0.7058823529411765,0.0,31,fren,none,262062
1968,enfr,manner,0.8129713423831071,0.0,31,fren,none,262062
1969,en,voicing,0.8235294117647058,0.0,31,fren,none,262062
1970,fr,voicing,1.0,0.0,31,fren,none,262062
1971,enfr,voicing,0.9705882352941176,0.0,31,fren,none,262062
1972,en,place,0.625,0.0,31,fren,none,262062
1973,fr,place,0.7368421052631579,0.0,31,fren,none,262062
1974,enfr,place,0.8903508771929824,0.0,31,fren,none,262062
1975,enfr,lang,1.0,0.0,31,fren,none,262062
1976,en,sonority,0.8461538461538461,0.0,32,fren,none,300698
1977,fr,sonority,0.8823529411764706,0.0,32,fren,none,300698
1978,enfr,sonority,0.8623680241327301,0.0,32,fren,none,300698
1979,en,manner,0.717948717948718,0.0,32,fren,none,300698
1980,fr,manner,0.7058823529411765,0.0,32,fren,none,300698
1981,enfr,manner,0.798265460030166,0.0,32,fren,none,300698
1982,en,voicing,0.8235294117647058,0.0,32,fren,none,300698
1983,fr,voicing,1.0,0.0,32,fren,none,300698
1984,enfr,voicing,0.9705882352941176,0.0,32,fren,none,300698
1985,en,place,0.75,0.0,32,fren,none,300698
1986,fr,place,0.7894736842105263,0.0,32,fren,none,300698
1987,enfr,place,0.8903508771929824,0.0,32,fren,none,300698
1988,enfr,lang,1.0,0.0,32,fren,none,300698
1989,en,sonority,0.8461538461538461,0.0,33,fren,none,344956
1990,fr,sonority,0.8823529411764706,0.0,33,fren,none,344956
1991,enfr,sonority,0.8623680241327301,0.0,33,fren,none,344956
1992,en,manner,0.7435897435897436,0.0,33,fren,none,344956
1993,fr,manner,0.7058823529411765,0.0,33,fren,none,344956
1994,enfr,manner,0.798265460030166,0.0,33,fren,none,344956
1995,en,voicing,0.8823529411764706,0.0,33,fren,none,344956
1996,fr,voicing,1.0,0.0,33,fren,none,344956
1997,enfr,voicing,0.9705882352941176,0.0,33,fren,none,344956
1998,en,place,0.75,0.0,33,fren,none,344956
1999,fr,place,0.7894736842105263,0.0,33,fren,none,344956
2000,enfr,place,0.8903508771929824,0.0,33,fren,none,344956
2001,enfr,lang,1.0,0.0,33,fren,none,344956
2002,en,sonority,0.8461538461538461,0.0,34,fren,none,395654
2003,fr,sonority,0.8823529411764706,0.0,34,fren,none,395654
2004,enfr,sonority,0.8623680241327301,0.0,34,fren,none,395654
2005,en,manner,0.7692307692307693,0.0,34,fren,none,395654
2006,fr,manner,0.7352941176470589,0.0,34,fren,none,395654
2007,enfr,manner,0.798265460030166,0.0,34,fren,none,395654
2008,en,voicing,0.8823529411764706,0.0,34,fren,none,395654
2009,fr,voicing,1.0,0.0,34,fren,none,395654
2010,enfr,voicing,0.9705882352941176,0.0,34,fren,none,395654
2011,en,place,0.75,0.0,34,fren,none,395654
2012,fr,place,0.7894736842105263,0.0,34,fren,none,395654
2013,enfr,place,0.8903508771929824,0.0,34,fren,none,395654
2014,enfr,lang,1.0,0.0,34,fren,none,395654
2015,en,sonority,0.8717948717948718,0.0,35,fren,none,453730
2016,fr,sonority,0.8823529411764706,0.0,35,fren,none,453730
2017,enfr,sonority,0.8751885369532428,0.0,35,fren,none,453730
2018,en,manner,0.7692307692307693,0.0,35,fren,none,453730
2019,fr,manner,0.7352941176470589,0.0,35,fren,none,453730
2020,enfr,manner,0.8110859728506787,0.0,35,fren,none,453730
2021,en,voicing,0.9411764705882353,0.0,35,fren,none,453730
2022,fr,voicing,1.0,0.0,35,fren,none,453730
2023,enfr,voicing,0.9705882352941176,0.0,35,fren,none,453730
2024,en,place,0.7083333333333334,0.0,35,fren,none,453730
2025,fr,place,0.7894736842105263,0.0,35,fren,none,453730
2026,enfr,place,0.8903508771929824,0.0,35,fren,none,453730
2027,enfr,lang,1.0,0.0,35,fren,none,453730
